,LTE_LL_5,LTE_EE_5,LTE_SS_5,LTE_LE_5,LTE_ES_5,LTE_LS_5,Label
839,2947.3386,75.7122,25.595984,323.92816,42.405815,145.94077,0
3696,10014.011,59.927773,21.420889,263.6503,34.329826,116.79217,0
3254,11468.329,50.106693,15.890876,266.24973,26.839334,99.35986,0
3697,5963.723,39.463654,15.120794,227.32945,23.714365,100.36742,0
3395,7233.3145,52.326942,17.217987,229.14653,29.128273,103.11021,0
2638,4057.9568,55.95864,21.027668,226.31902,33.396442,109.43706,0
514,5469.9277,54.199,19.178408,262.5427,30.514038,104.38599,1
3589,5352.58,68.4222,22.505167,311.6143,37.66394,134.70052,0
3365,3333.6147,57.120667,20.57475,245.78117,33.446747,117.886116,0
5064,8946.953,56.80221,21.15505,248.4771,33.679794,114.80084,1
5442,5162.772,21.57705,8.538352,95.4788,12.991381,40.46864,0
3960,6532.489,63.062588,20.779497,313.80502,34.35394,120.610855,0
4190,5936.3037,65.017136,22.473738,318.94376,36.56755,128.27261,0
5269,9397.455,40.446327,13.629327,200.6799,22.216156,79.45768,0
1974,3733.6887,54.05653,20.545216,254.65472,32.243816,109.52963,0
972,3878.8806,61.606304,22.695686,261.39645,36.54867,130.68881,0
3754,6043.2026,59.82304,21.915268,261.3004,35.210922,118.29651,0
1940,2791.2197,70.67097,24.495052,284.63904,40.462124,138.5907,0
1504,5488.8457,73.129,24.449202,347.3852,40.52827,140.96483,0
360,4359.7295,68.91492,24.204266,327.23737,39.10041,136.98491,1
3666,6280.306,83.290985,27.262272,424.06638,45.082405,160.17384,0
4295,6795.87,37.721233,14.468865,165.97835,22.557093,75.44412,0
2111,5402.2983,61.68973,21.734129,303.1194,35.116547,120.12595,0
4479,8689.219,56.22134,19.81163,287.51523,31.900064,112.751495,0
4718,7442.7993,66.37908,21.110838,339.18515,35.809227,130.58478,0
2611,4320.7163,58.502956,20.05161,259.52145,32.879433,113.00754,0
758,3969.3333,65.180664,23.76172,276.49643,38.150093,128.54774,1
668,7124.9473,45.212196,13.849769,250.66566,23.999447,97.45929,1
3936,3799.2483,54.943386,19.174566,226.96152,31.723953,112.33665,0
3639,6432.238,70.07862,20.759272,385.95572,36.37194,137.003,1
1258,12009.925,54.379078,18.769278,256.819,30.437532,103.37723,0
2990,4618.459,59.254654,22.256214,254.18008,35.09955,116.46659,0
2405,7097.964,105.4311,50.12747,315.29504,72.31914,209.324,0
2755,11729.459,51.646427,15.728294,254.6421,26.73591,94.17692,0
64,5217.089,60.433964,21.175867,286.28278,34.17764,116.884445,1
2851,5617.5845,53.651463,17.00761,277.3301,28.721422,105.55418,0
1474,7896.8164,55.05711,18.029491,294.48474,29.973732,108.63282,0
4680,15746.804,159.46782,22.127388,1067.3301,49.770702,220.90543,0
1008,5495.2896,50.67493,19.57342,225.84561,30.571455,99.22104,1
1962,5597.6934,44.35927,16.475794,188.8032,26.05957,87.18126,0
4908,10085.608,41.248028,12.730325,202.87617,21.900356,83.624596,0
5143,2929.6272,66.88875,25.00708,291.54562,39.73762,137.4291,0
1046,3801.938,44.49561,12.630646,252.87033,22.37643,86.88879,0
1941,5614.3276,59.22398,18.261637,312.8845,31.301596,116.38578,0
5659,8021.2856,43.594704,16.319574,190.86192,25.806164,87.40755,0
3076,5808.413,21.258055,8.126371,121.308556,12.679762,48.84148,0
3126,5902.6147,41.37331,15.94039,185.23222,24.815294,80.59089,0
1289,5786.3525,71.2368,24.425163,361.0698,39.54252,137.44681,1
2706,5297.1543,60.860245,21.244106,283.04126,34.56193,122.399284,0
2932,10206.724,66.778046,20.471037,347.32944,35.33085,130.7665,1
4001,9084.293,51.94854,20.180641,226.22284,31.46584,101.31761,0
2958,4218.859,31.101534,13.362667,109.65504,19.971102,61.3927,0
5260,6057.3135,40.75451,15.155107,213.44441,23.657293,83.90418,0
2156,9516.763,52.49621,17.721182,301.07867,29.078512,107.94144,0
761,7390.4736,76.91484,26.166054,373.8656,42.963886,153.78506,1
4268,4266.4453,78.20762,25.006424,346.27487,42.951515,155.30937,0
4932,9806.087,56.571384,10.830905,460.02582,21.349422,97.30262,0
5526,6747.925,47.075893,16.27463,264.37616,26.246902,92.94308,1
334,3518.7053,82.98351,29.200644,357.22995,47.183777,157.48303,1
3248,11435.378,46.188248,15.232024,225.46211,25.567902,91.8668,0
4441,7419.4385,67.56409,21.999422,375.674,35.943203,138.19286,1
3235,4327.594,71.715515,25.356083,342.78983,40.611565,171.83354,1
1120,6801.9336,46.274887,14.781039,205.85516,24.904697,87.959854,0
5359,11560.634,49.70528,15.110881,241.99321,25.751276,90.80103,0
1675,10944.687,50.387123,18.176025,236.64636,29.11813,99.505684,0
787,10626.411,30.403715,10.765272,153.56433,17.354544,61.867615,0
1205,11555.431,46.641853,15.303708,225.46355,25.449635,89.405205,0
1074,5731.9995,65.529144,22.423517,330.15643,36.400482,126.091064,0
5300,6491.056,57.60537,19.85584,297.70297,31.874575,111.6613,0
3015,8384.084,77.46238,15.333979,525.2496,29.81711,120.73948,0
3776,4821.114,60.199432,19.05915,314.2273,32.50021,118.60017,0
5304,12818.37,59.663696,19.450094,292.2225,32.812283,114.854645,1
313,8260.986,88.607124,30.427118,455.72247,49.449703,173.96695,1
2269,8045.7446,34.468445,13.944141,128.80418,21.547611,72.04735,0
390,8498.825,76.48313,21.76111,386.07275,38.613266,141.1872,1
1253,2805.7656,68.4953,23.134268,280.36346,38.870365,135.5885,0
305,5407.955,51.72435,18.63348,249.86966,29.80911,103.8709,1
2176,3882.9124,56.45736,20.360723,256.2943,32.579094,110.26284,0
4418,3565.2866,75.919106,26.230703,328.43304,43.360466,149.4114,0
2067,5843.7773,73.78394,23.32488,361.50903,39.9647,147.29887,0
3603,7442.934,85.33998,27.076096,414.47556,44.8836,153.80817,0
2696,5426.4624,55.43747,20.54513,246.59946,32.844227,112.83328,0
3461,7228.036,53.172844,19.298737,247.18716,30.643305,101.74387,0
3707,6489.0625,31.929296,11.047784,137.29123,18.134565,65.46815,0
3879,9860.285,75.33458,32.60728,288.72995,48.62574,149.42049,0
3058,3499.4648,46.598503,22.025599,145.9021,31.769627,93.38408,0
946,4550.906,44.119926,14.335702,216.45033,24.146612,88.232895,0
1180,6892.0376,29.576406,9.7287655,177.95798,15.811121,58.231777,0
5187,5307.9277,64.949066,21.763035,352.16647,35.727215,126.850655,0
6164,5219.326,69.67748,21.522411,361.24588,36.121887,127.04297,0
1238,6049.1226,65.83026,23.769978,304.86584,38.36641,130.00893,0
4201,8705.898,43.839745,16.91433,161.03473,26.703257,86.20414,0
1303,11410.903,61.03436,19.984615,280.1426,33.750465,118.418076,1
1341,2755.412,62.66563,22.457848,269.79745,36.534775,126.59282,0
3420,9144.315,53.145836,16.200714,285.64655,28.157227,105.85865,1
1972,12799.825,65.6894,24.215052,312.85147,38.627384,134.32054,1
5726,14303.015,42.71303,16.397173,219.68604,25.601816,85.44374,0
2329,2225.7434,62.967457,21.38825,258.31833,35.743618,126.20054,0
5870,5374.928,67.41271,23.145233,335.91962,37.698765,131.24527,0
413,8137.322,55.99211,17.620066,265.8125,30.024729,110.408875,1
740,7681.5405,79.59401,26.121325,429.3668,43.103672,155.65564,1
3759,3563.0752,57.693855,18.429329,265.84363,31.278278,113.90037,0
2827,10686.295,64.681206,20.932716,324.4482,35.41829,128.91965,0
3156,9253.612,61.131954,21.265572,301.70175,34.39128,123.09139,1
2643,3092.0242,46.08149,17.730804,183.24805,27.851479,91.64579,0
6151,5009.914,60.89605,21.343163,263.06262,35.013935,125.65999,0
2720,13589.944,43.209824,14.326221,207.32483,23.936096,84.78135,0
2791,2532.2861,39.584923,13.639564,182.43196,22.223877,78.35283,0
3701,5162.4023,65.56076,21.127,323.5187,35.662334,133.45305,0
407,4631.853,69.09422,22.009317,334.896,37.496315,135.05827,1
1440,4599.507,54.951645,18.785217,241.7908,31.096798,106.94114,0
2814,942.0012,10.79158,5.33946,36.30774,7.492788,22.056246,0
570,6755.832,84.1632,26.248568,457.41525,44.149498,159.55527,1
2063,6239.0547,36.31764,14.412528,164.54596,21.875647,70.083015,0
1227,11783.629,57.134747,18.493809,327.0469,30.447596,108.56019,1
5066,5790.2163,25.56136,10.988604,103.187065,16.40645,51.982304,0
5246,3272.6616,46.787758,17.708809,191.31978,28.013794,93.796455,0
2043,3197.8306,53.83104,21.18789,226.36018,33.100624,113.484695,0
897,8089.3213,82.34341,26.83241,423.74014,44.059917,152.74028,1
4266,14706.943,47.280445,15.179203,261.10437,25.557327,92.234825,0
1209,7024.6714,68.69442,19.944344,360.65338,34.919388,133.10997,0
5075,4499.593,49.20422,22.795137,157.14838,33.183826,97.704254,0
6147,7487.1396,34.87865,11.559365,174.79047,19.09216,70.887276,0
1707,8734.395,61.371815,19.459265,334.66852,33.412247,124.348495,1
5502,2159.3416,39.617588,13.563686,181.29993,22.412004,78.2931,0
2259,450.3042,25.840765,10.499982,108.259766,16.447563,67.81736,0
2238,9885.046,56.467953,19.49089,284.5875,31.525879,110.698105,1
3643,9673.265,56.92525,19.75988,248.8272,32.2245,111.53903,0
6052,1784.9023,39.18592,15.45652,153.94356,24.128057,93.144966,0
263,4183.4355,76.96704,25.384888,372.3479,41.69802,146.89893,1
3839,7654.35,55.844326,20.136204,272.97287,32.116665,109.81859,0
71,12913.408,55.955315,17.513248,295.08017,29.93359,116.33275,1
4703,8724.872,61.839252,21.516823,274.8411,35.45993,125.72618,0
1302,15906.755,48.291874,18.033882,193.89566,28.909729,94.56128,0
3513,3700.8557,68.95216,25.724442,301.98288,40.89194,137.02058,0
6109,2866.9697,60.28707,20.833273,266.9148,33.930088,116.533806,0
3973,1850.6329,57.071636,20.618567,221.42899,33.54542,111.61494,0
1298,2395.012,54.130924,17.821978,240.29085,29.945993,105.49801,0
4988,2809.604,71.26625,23.611658,285.0495,39.99704,141.06949,0
1434,6051.6016,64.9517,21.758766,315.39948,36.109447,127.29048,0
5571,7384.869,64.11087,22.873514,311.67612,36.716946,126.29956,0
1286,1626.4141,39.218212,13.553957,161.48228,22.283901,76.542946,0
4582,2691.8306,51.506413,19.17016,208.68896,30.612318,103.393814,0
2407,4656.2495,65.05126,22.59373,299.8458,37.163334,130.72781,0
4977,11261.3955,33.76306,11.874142,174.67314,18.986336,65.03879,0
1422,3875.7307,67.02219,23.379654,297.15356,38.268124,132.81122,0
752,5716.824,71.85247,25.034346,354.9944,40.649574,141.68253,1
754,6479.327,73.99511,26.170313,376.10043,42.043484,147.70187,1
3686,17870.283,50.941814,16.471815,293.46182,27.57352,101.40632,0
810,4472.888,51.47918,18.529585,238.53276,29.781641,101.09809,0
4366,4881.779,67.91206,23.687038,292.19168,38.882755,136.78093,0
5108,2657.9397,31.513737,15.151662,97.40609,21.748219,63.880756,0
5020,6626.5986,29.524439,12.525006,119.94897,18.668362,57.20728,0
4853,7832.5566,52.31847,18.789963,232.0995,30.373568,102.941376,0
4192,5050.0923,62.83346,21.96403,293.92892,35.842358,123.843605,0
5082,3211.4465,56.31665,16.677038,283.58414,29.586098,115.000244,0
693,4926.896,65.61155,22.720932,318.22794,36.952778,128.78351,1
1433,5635.735,65.24999,19.602385,334.43274,33.71034,121.24416,0
1780,5852.8525,65.25651,23.424387,291.02823,38.00328,134.93741,0
3242,8304.88,79.47788,27.39664,363.68887,44.67674,153.03926,1
2037,2715.5757,49.511936,16.89394,218.64525,27.828722,96.430374,0
2212,5527.9263,37.984146,14.675051,162.55101,22.970287,74.66631,0
1749,2252.4995,54.224434,19.37963,235.82639,31.371843,112.64489,0
3021,5965.882,65.14194,22.383173,306.50693,36.43867,125.09953,0
3305,2272.127,72.70384,28.047438,282.64047,44.089203,143.48486,1
2113,8696.981,64.90473,23.052357,261.25305,37.745636,127.998856,0
142,6622.593,58.73037,19.346888,273.47626,32.585438,115.49052,1
4753,4620.9155,61.501102,22.825024,234.32742,36.740715,121.264084,0
4969,3511.7039,53.369633,19.90783,238.77844,31.516602,113.25747,0
4082,5011.5386,84.287224,26.717358,457.03622,44.49993,185.20517,0
368,18199.041,56.504063,19.847155,282.77786,31.907179,108.25791,1
3095,8799.783,32.452847,11.012848,156.11462,17.95387,65.33021,0
5158,6015.375,48.727722,18.492989,193.76717,29.294476,97.90826,0
6172,3625.792,70.197716,24.251776,311.9902,39.721035,138.69115,0
2483,2155.8267,49.880234,18.00031,205.52983,29.2382,103.23189,0
5516,6079.2783,59.254196,17.493713,334.57977,30.348745,115.751526,0
4143,2644.457,52.700993,19.623327,228.04355,30.990894,103.74268,0
2090,7636.9316,48.676117,18.406763,222.70953,28.877457,98.02738,0
3540,11183.881,40.691486,13.951196,181.27591,22.337837,73.86424,0
4088,5217.047,61.723965,22.539062,266.49808,36.365456,122.15611,0
6033,6827.694,47.64708,15.702104,228.69576,26.052608,91.753555,0
880,8448.673,39.03617,14.447963,165.71425,23.057404,77.07877,0
2522,6301.61,65.48016,21.667763,306.03836,35.94867,124.78902,0
947,13210.992,41.381874,16.158361,180.74818,25.157156,83.94159,0
2451,1839.9468,47.803406,19.129642,179.29796,29.698359,96.23799,0
736,4754.718,69.91262,22.37558,297.936,38.490807,133.9398,1
2102,5296.8813,63.845043,19.282259,329.92142,33.097195,124.32144,1
731,5430.9253,77.63524,25.636845,348.42285,43.236156,154.04884,1
3351,3475.513,62.16683,20.66356,281.7346,34.78035,124.13096,0
5109,3472.783,78.34288,26.259554,364.12427,43.235672,154.50673,0
6078,11725.307,74.43735,23.635073,383.5319,39.427902,142.01263,1
1761,5123.369,34.485546,12.469983,143.94281,20.3165,71.17135,0
4489,3989.481,53.58432,19.729797,228.34985,31.431787,105.12352,0
3244,4360.153,54.845734,19.532763,253.43083,31.430992,105.492226,0
3530,4213.912,67.21983,21.493513,317.26865,36.332558,128.62314,0
2250,4440.849,52.74106,16.884151,272.3263,28.246216,99.822205,0
1847,4006.0964,69.97861,25.647839,298.49924,41.09771,138.82172,0
1283,7932.1846,55.110332,19.054651,244.19608,31.345648,110.69731,0
4648,7252.9023,57.404533,19.485302,290.1136,32.071953,114.83709,0
1605,5485.837,67.30098,23.420795,317.7502,38.092587,130.2627,0
2476,3330.4192,63.239967,23.508795,266.2609,37.483994,125.154015,1
596,4209.962,72.84804,22.50004,354.25693,38.845802,142.7659,1
824,3922.3948,58.943695,20.853373,272.6804,33.764584,116.08242,0
3581,3278.0862,64.13442,22.250166,284.56583,36.877686,132.03477,0
5946,4094.1821,38.521027,15.685382,160.68332,23.886559,77.09141,0
2518,5978.725,47.049034,18.250708,186.61545,28.574873,93.96314,0
1653,3593.925,64.56626,22.676891,275.66946,37.163162,126.51654,0
937,3539.5125,60.85165,21.996538,265.6229,35.743523,130.0351,0
4687,6373.151,37.4539,16.584883,141.35616,24.445253,74.55715,0
5052,8008.323,54.14117,19.389843,252.70181,31.28579,111.284485,0
1301,7480.1216,59.2214,19.588026,262.72757,33.144264,119.87174,0
5034,3669.9512,55.388462,19.90441,239.7359,31.979204,111.7414,0
5525,5907.522,60.724392,20.47283,293.16498,33.956665,121.793396,0
424,7026.8438,69.25132,21.05296,360.69434,36.12379,127.16257,1
2622,7032.3853,65.92042,20.99336,335.99677,35.486725,127.067116,0
2917,5043.8564,69.00447,21.21575,342.91214,36.57346,140.03552,1
1015,5830.9727,49.647205,17.647827,218.52444,28.471998,100.8991,0
3311,5949.6084,57.72494,20.863855,260.7201,33.452354,114.016365,0
4168,5657.7085,51.5997,18.534996,233.28894,29.900848,104.66305,0
1230,4725.147,74.10249,26.861568,330.97894,42.993427,145.39824,0
519,8400.415,64.3115,20.656395,322.05313,34.152813,120.41162,1
2708,3712.8142,70.99514,25.789633,313.51688,41.40811,140.46356,0
4244,5986.6484,51.74797,16.779974,245.74774,28.290192,101.224625,0
357,5410.749,73.45944,24.033571,402.0149,39.699577,146.43912,1
335,5079.2524,78.75957,25.69123,375.4783,42.510082,148.87694,1
59,8037.424,61.761078,21.278214,293.6633,34.50916,120.124855,1
2016,8133.6562,43.184147,11.944397,313.39597,20.730614,97.29306,0
401,5741.9463,70.51795,22.578142,375.84988,37.655903,137.09744,1
970,7348.545,90.68023,40.434772,295.8878,59.974617,180.95232,0
2074,2551.4111,63.14371,22.169666,245.0692,36.659397,124.2578,1
3393,6377.7285,55.988647,19.880758,257.2164,32.026005,110.34055,1
674,6414.698,81.9607,25.760904,414.77106,44.173843,157.47998,1
3825,5405.19,66.03044,24.274836,318.28156,38.854744,142.56839,0
900,2642.369,62.36752,20.806353,279.79102,34.776382,124.83849,0
20,12890.44,69.81417,22.710182,364.14215,37.450665,130.39322,1
93,7771.996,68.92128,24.900652,304.70093,39.883575,135.43199,1
5062,2127.216,61.963696,22.538246,235.80681,36.498024,121.23752,0
102,11692.901,72.318756,24.536776,396.75922,39.90004,145.56573,1
5058,7015.921,30.746004,11.104589,136.25037,17.97119,65.75663,0
3568,1258.3063,50.312244,19.493793,179.64919,30.873129,101.77762,0
4223,9843.732,63.43074,19.324654,379.06558,32.26641,120.35235,1
5932,3237.3523,41.285404,16.169529,173.41112,25.145706,87.36433,0
4791,2885.4258,23.24786,9.6473055,99.62786,14.832753,57.06962,0
4949,3348.0862,21.611868,7.657283,111.67588,12.324315,49.774487,0
964,9546.874,45.908184,17.368233,205.61064,27.504396,91.98595,0
4049,6812.326,61.27129,21.571068,291.16748,34.98365,122.769,0
1902,3406.8008,72.11455,26.678448,312.45267,42.462112,144.3327,0
2336,4704.2886,62.03314,21.804888,267.9699,35.98046,123.2767,0
5251,5721.6187,64.19031,22.86982,307.94543,36.869293,125.79305,0
2712,2268.4985,52.608646,18.341768,216.0452,30.308304,103.32241,0
3857,8623.54,58.081715,21.274714,247.91942,34.344666,119.84465,0
2640,2855.6943,50.622177,18.709286,200.73035,30.122576,105.1501,0
771,5494.4536,72.0007,24.60085,354.7683,40.119926,140.4045,1
19,11822.231,52.70897,17.785671,268.29053,28.58148,96.14765,1
626,16148.719,61.184906,18.081865,328.7541,31.707306,121.56888,1
4690,2031.191,59.02731,21.95404,235.58012,35.011154,116.886406,0
2482,3178.0173,67.546616,22.694687,288.03372,38.14833,134.59016,0
2587,4553.714,50.024994,17.93473,215.90543,28.853304,98.238304,1
2303,4399.113,61.518433,21.19025,301.24493,34.75163,122.16645,0
1257,2417.865,35.77354,10.723261,189.41171,18.498339,70.204636,0
4262,9011.746,62.13356,18.72658,323.30557,32.222664,118.51913,0
3345,4797.948,31.946522,13.681117,114.22822,20.46869,61.727535,0
5386,6171.9077,32.901413,13.131906,140.38443,20.1689,65.73745,0
1841,4498.305,31.09895,12.926499,112.2136,19.527311,60.248383,0
3503,4789.743,49.021503,17.823166,202.28194,28.540966,95.09033,0
5415,5280.8145,63.1965,21.520226,317.99023,35.390705,126.30334,0
4427,2846.6501,63.476482,22.491741,263.82248,36.65617,125.77659,0
4114,2517.248,58.463417,21.589008,240.04623,34.68904,119.558556,0
2183,3638.8945,50.077026,19.616133,210.91145,30.43244,99.947235,0
3189,3748.1482,71.813286,24.452314,320.15308,40.653816,143.73221,1
317,6576.39,66.1727,21.511337,330.83118,35.890564,128.45343,1
4369,5058.2393,28.412996,11.878228,105.36835,17.903675,56.412598,0
2035,3223.3606,73.09748,24.474045,315.4664,41.240837,145.64143,0
3352,2492.0745,63.166264,21.791044,270.30725,35.886417,125.55007,0
748,2698.7617,60.718224,20.344448,262.73355,34.293385,120.45088,1
3043,8202.048,42.204975,14.200489,185.41632,23.631441,83.31454,0
3338,4073.687,51.85173,18.034472,246.59708,29.47174,108.53818,0
3139,12351.424,58.132004,20.737953,298.83652,33.366493,113.81977,0
105,10735.103,69.13478,23.159048,331.97275,38.07246,135.94269,1
5744,3512.794,67.933334,23.669918,316.69495,38.430393,133.72081,0
3959,11362.729,56.03849,20.883356,256.44354,33.086163,110.25965,0
5752,16257.871,41.819576,15.52834,243.68373,24.226564,83.32453,1
1400,4579.375,62.87274,22.11803,264.35056,36.364594,125.754196,0
3627,3288.5583,66.384926,23.508,293.66724,37.94296,129.44405,0
4242,10942.169,71.740944,22.64561,389.63977,37.4656,133.32687,1
56,3804.1611,64.312546,20.759943,298.62613,35.322556,128.5284,1
4181,7311.024,70.418655,23.866161,317.69708,39.464127,136.10172,1
2413,2367.1504,65.29559,23.93074,254.0648,38.600456,129.53249,0
5234,4045.35,61.3678,20.808285,295.90533,34.05242,123.4131,0
5783,4780.2925,32.91877,14.957349,117.5385,21.873375,65.712036,0
4291,3200.4583,51.045364,17.466848,230.77022,28.87051,101.004745,0
3681,6036.0024,67.22822,23.520727,327.6105,38.272373,132.11188,0
4350,6433.3677,47.76857,16.95692,242.5386,27.232996,93.22161,0
3485,4748.7456,39.127686,14.629391,173.17867,23.109135,78.01849,0
4404,12986.009,55.985695,18.664633,311.2412,30.48928,111.071144,1
1476,4493.78,61.6975,21.797956,269.0703,35.073593,118.115395,1
5754,11821.144,31.613144,10.137422,175.7403,16.68397,60.40721,0
2997,3803.272,49.000187,16.288834,210.47462,27.246555,95.01002,0
4915,5444.514,67.780136,25.179686,295.9089,40.060192,135.7014,1
326,4548.0986,70.350655,22.59689,326.81717,38.20143,137.95296,1
